,Recording timestamp,Eye movement type,gaze_direction
2635,419336182,EyesNotFound,screen
2636,419352837,EyesNotFound,screen
2637,419369493,EyesNotFound,screen
2638,419386147,EyesNotFound,screen
2639,419402801,EyesNotFound,screen
2640,419419456,EyesNotFound,screen
2641,419436110,EyesNotFound,screen
2642,419452765,EyesNotFound,screen
2643,419469420,EyesNotFound,screen
2644,419486074,EyesNotFound,screen
2645,419502729,EyesNotFound,screen
2646,419519384,EyesNotFound,screen
2647,419536039,EyesNotFound,screen
2648,419552693,EyesNotFound,screen
2649,419569348,EyesNotFound,screen
2650,419586003,EyesNotFound,screen
2651,419602657,EyesNotFound,screen
2652,419619312,EyesNotFound,screen
2653,419635967,EyesNotFound,screen
2654,419652621,EyesNotFound,screen
2655,419669276,EyesNotFound,screen
2656,419685931,EyesNotFound,screen
2657,419702584,EyesNotFound,screen
2658,419719239,EyesNotFound,screen
2659,419735894,EyesNotFound,screen
2660,419752548,EyesNotFound,screen
2661,419769203,EyesNotFound,screen
2662,419785858,EyesNotFound,screen
2663,419802513,EyesNotFound,screen
2664,419819167,EyesNotFound,screen
2665,419835823,EyesNotFound,screen
2666,419852478,EyesNotFound,screen
2667,419869132,EyesNotFound,screen
2668,419885786,EyesNotFound,screen
2669,419902441,EyesNotFound,screen
2670,419919095,EyesNotFound,screen
2671,419935750,EyesNotFound,screen
2672,419952405,EyesNotFound,screen
2673,419969059,EyesNotFound,screen
2674,419985714,EyesNotFound,screen
2675,420002369,EyesNotFound,screen
2676,420019023,EyesNotFound,screen
2677,420035678,EyesNotFound,screen
2678,420052333,EyesNotFound,screen
2679,420068988,EyesNotFound,screen
2680,420085642,EyesNotFound,screen
2681,420102297,EyesNotFound,screen
2682,420118952,EyesNotFound,screen
2683,420135606,EyesNotFound,screen
2684,420152261,EyesNotFound,screen
2685,420168915,EyesNotFound,screen
2686,420185569,EyesNotFound,screen
2687,420202224,EyesNotFound,screen
2688,420218879,EyesNotFound,screen
2689,420235533,EyesNotFound,screen
2690,420252188,EyesNotFound,screen
2691,420268843,EyesNotFound,screen
2692,420285498,EyesNotFound,screen
2693,420302153,EyesNotFound,screen
2694,420318808,EyesNotFound,screen
2695,420335463,EyesNotFound,screen
2696,420352117,EyesNotFound,screen
2697,420368772,EyesNotFound,screen
2698,420385426,EyesNotFound,screen
2699,420402080,EyesNotFound,screen
2700,420418735,EyesNotFound,screen
2701,420435390,EyesNotFound,screen
2702,420452044,EyesNotFound,screen
2703,420468699,EyesNotFound,screen
2704,420485354,EyesNotFound,screen
2705,420502008,EyesNotFound,screen
2706,420518663,EyesNotFound,screen
2707,420535318,EyesNotFound,screen
2708,420551972,EyesNotFound,screen
2709,420568627,EyesNotFound,screen
2710,420585282,EyesNotFound,screen
2711,420601937,EyesNotFound,screen
2712,420618591,EyesNotFound,screen
2789,421900999,EyesNotFound,screen
2790,421917654,EyesNotFound,screen
2791,421934309,EyesNotFound,screen
2792,421950963,EyesNotFound,screen
2793,421967618,EyesNotFound,screen
2794,421984273,EyesNotFound,screen
2795,422000927,EyesNotFound,screen
2796,422017582,EyesNotFound,screen
2797,422034237,EyesNotFound,screen
2798,422050891,EyesNotFound,screen
2799,422067545,EyesNotFound,screen
2800,422084200,EyesNotFound,screen
2801,422100855,EyesNotFound,screen
2802,422117510,EyesNotFound,screen
2803,422134165,EyesNotFound,screen
2804,422150819,EyesNotFound,screen
2805,422167474,EyesNotFound,screen
2806,422184129,EyesNotFound,screen
2807,422200784,EyesNotFound,screen
2808,422217438,EyesNotFound,screen
2809,422234093,EyesNotFound,screen
2810,422250748,EyesNotFound,screen
2811,422267402,EyesNotFound,screen
2812,422284057,EyesNotFound,screen
2813,422300712,EyesNotFound,screen
2814,422317365,EyesNotFound,screen
2815,422334020,EyesNotFound,screen
2816,422350675,EyesNotFound,screen
2817,422367329,EyesNotFound,screen
2818,422383984,EyesNotFound,screen
2819,422400639,EyesNotFound,screen
2820,422417293,EyesNotFound,screen
2821,422433948,EyesNotFound,screen
2822,422450603,EyesNotFound,screen
2823,422467258,EyesNotFound,screen
2824,422483912,EyesNotFound,screen
2825,422500567,EyesNotFound,screen
2826,422517222,EyesNotFound,screen
2827,422533876,EyesNotFound,screen
2828,422550530,EyesNotFound,screen
2829,422567186,EyesNotFound,screen
2830,422583840,EyesNotFound,screen
2831,422600495,EyesNotFound,screen
2832,422617150,EyesNotFound,screen
2833,422633804,EyesNotFound,screen
2834,422650459,EyesNotFound,screen
2835,422667114,EyesNotFound,screen
2836,422683768,EyesNotFound,screen
2837,422700423,EyesNotFound,screen
2838,422717078,EyesNotFound,screen
2839,422733733,EyesNotFound,screen
2840,422750387,EyesNotFound,screen
2841,422767042,EyesNotFound,screen
2842,422783697,EyesNotFound,screen
2843,422800350,EyesNotFound,screen
2844,422817005,EyesNotFound,screen
2845,422833660,EyesNotFound,screen
2846,422850314,EyesNotFound,screen
2847,422866969,EyesNotFound,screen
2848,422883624,EyesNotFound,screen
2849,422900278,EyesNotFound,screen
2850,422916933,EyesNotFound,screen
2851,422933588,EyesNotFound,screen
2852,422950242,EyesNotFound,screen
2853,422966897,EyesNotFound,screen
2854,422983552,EyesNotFound,screen
2855,423000207,EyesNotFound,screen
2856,423016862,EyesNotFound,screen
2857,423033516,EyesNotFound,screen
2858,423050171,EyesNotFound,screen
2859,423066825,EyesNotFound,screen
2860,423083480,EyesNotFound,screen
2861,423100135,EyesNotFound,screen
2862,423116789,EyesNotFound,screen
2863,423133444,EyesNotFound,screen
2864,423150099,EyesNotFound,screen
2865,423166753,EyesNotFound,screen
2866,423183408,EyesNotFound,screen
2867,423200063,EyesNotFound,screen
2868,423216717,EyesNotFound,screen
2869,423233372,EyesNotFound,screen
2870,423250027,EyesNotFound,screen
2871,423266682,EyesNotFound,screen
2872,423283335,EyesNotFound,screen
2873,423299990,EyesNotFound,screen
2874,423316645,EyesNotFound,screen
2875,423333299,EyesNotFound,screen
2876,423349954,EyesNotFound,screen
2877,423366609,EyesNotFound,screen
2878,423383263,EyesNotFound,screen
2879,423399918,EyesNotFound,screen
2880,423416573,EyesNotFound,screen
2881,423433227,EyesNotFound,screen
